[17:23:38] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:23:38] [main/INFO] [LaunchWrapper]: Using primary tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:23:38] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:23:46] [Server thread/INFO] [FML]: MinecraftForge v14.23.2.2611 Initialized
[17:23:46] [Server thread/INFO] [FML]: Starts to replace vanilla recipe ingredients with ore ingredients.
[17:23:46] [Server thread/INFO] [FML]: Replaced 1036 ore ingredients
[17:23:47] [Server thread/DEBUG] [FML]: File C:\Users\Marvin\Documents\GitHub\MinecraftServer_Forge\config\injectedDependencies.json not found. No dependencies injected
[17:23:47] [Server thread/DEBUG] [FML]: Building injected Mod Containers [net.minecraftforge.fml.common.FMLContainer, net.minecraftforge.common.ForgeModContainer]
[17:23:47] [Server thread/DEBUG] [FML]: Attempting to load mods contained in the minecraft jar file and associated classes
[17:23:47] [Server thread/DEBUG] [FML]: Minecraft is a file at C:\Users\Marvin\Documents\GitHub\MinecraftServer_Forge\forge-1.12.2-14.23.2.2611-universal.jar, loading
[17:23:47] [Server thread/DEBUG] [FML]: Minecraft jar mods loaded successfully
[17:23:47] [Server thread/INFO] [FML]: Found 0 mods from the command line. Injecting into mod discoverer
[17:23:47] [Server thread/INFO] [FML]: Searching C:\Users\Marvin\Documents\GitHub\MinecraftServer_Forge\mods for mods
[17:23:47] [Server thread/DEBUG] [FML]: Found a candidate zip or jar file BuildCraft-Mod-1.12.2.jar
[17:23:47] [Server thread/DEBUG] [FML]: Found a candidate zip or jar file CodeChickenLib-1.12.2.jar
[17:23:47] [Server thread/DEBUG] [FML]: Found a candidate zip or jar file EnderStorage-1.12.jar
[17:23:47] [Server thread/DEBUG] [FML]: Ignoring unknown file mod_list.json in mods directory
[17:23:47] [Server thread/DEBUG] [FML]: Found a candidate zip or jar file Tree-Chopper-Mod-1.12.2.jar
[17:23:47] [Server thread/DEBUG] [FML]: Examining file forge-1.12.2-14.23.2.2611-universal.jar for potential mods
[17:23:47] [Server thread/DEBUG] [FML]: The mod container forge-1.12.2-14.23.2.2611-universal.jar appears to be missing an mcmod.info file
[17:23:48] [Server thread/DEBUG] [FML]: Examining file BuildCraft-Mod-1.12.2.jar for potential mods
[17:23:48] [Server thread/TRACE] [FML]: Located mcmod.info file in file BuildCraft-Mod-1.12.2.jar
[17:23:48] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (buildcraft.builders.BCBuilders) - loading
[17:23:48] [Server thread/TRACE] [buildcraftbuilders]: Parsed dependency info : Requirements: [buildcraftcore@[7.99.14,7.99.14]] After:[buildcraftcore@[7.99.14,7.99.14]] Before:[]
[17:23:48] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (buildcraft.core.BCCore) - loading
[17:23:48] [Server thread/TRACE] [buildcraftcore]: Parsed dependency info : Requirements: [buildcraftlib@[7.99.14,7.99.14]] After:[buildcraftlib@[7.99.14,7.99.14]] Before:[]
[17:23:48] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (buildcraft.energy.BCEnergy) - loading
[17:23:48] [Server thread/TRACE] [buildcraftenergy]: Parsed dependency info : Requirements: [buildcraftcore@[7.99.14,7.99.14]] After:[buildcraftcore@[7.99.14,7.99.14]] Before:[]
[17:23:48] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (buildcraft.factory.BCFactory) - loading
[17:23:48] [Server thread/TRACE] [buildcraftfactory]: Parsed dependency info : Requirements: [buildcraftcore@[7.99.14,7.99.14]] After:[buildcraftcore@[7.99.14,7.99.14]] Before:[]
[17:23:48] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (buildcraft.lib.BCLib) - loading
[17:23:48] [Server thread/TRACE] [buildcraftlib]: Parsed dependency info : Requirements: [forge@[14.23.0.2544,)] After:[forge@[14.23.0.2544,)] Before:[]
[17:23:48] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (buildcraft.robotics.BCRobotics) - loading
[17:23:48] [Server thread/TRACE] [buildcraftrobotics]: Parsed dependency info : Requirements: [buildcraftcore@[7.99.14,7.99.14]] After:[buildcraftcore@[7.99.14,7.99.14]] Before:[]
[17:23:48] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (buildcraft.silicon.BCSilicon) - loading
[17:23:48] [Server thread/TRACE] [buildcraftsilicon]: Parsed dependency info : Requirements: [buildcraftcore@[7.99.14,7.99.14]] After:[buildcraftcore@[7.99.14,7.99.14]] Before:[]
[17:23:48] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (buildcraft.transport.BCTransport) - loading
[17:23:48] [Server thread/TRACE] [buildcrafttransport]: Parsed dependency info : Requirements: [buildcraftcore@[7.99.14,7.99.14]] After:[buildcraftcore@[7.99.14,7.99.14]] Before:[]
[17:23:48] [Server thread/DEBUG] [FML]: Examining file CodeChickenLib-1.12.2.jar for potential mods
[17:23:48] [Server thread/TRACE] [FML]: Located mcmod.info file in file CodeChickenLib-1.12.2.jar
[17:23:48] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (codechicken.lib.CodeChickenLib) - loading
[17:23:48] [Server thread/TRACE] [codechickenlib]: Parsed dependency info : Requirements: [] After:[] Before:[]
[17:23:48] [Server thread/DEBUG] [codechickenlib]: Attempting to load the file version.properties from CodeChickenLib-1.12.2.jar to locate a version number for codechickenlib
[17:23:48] [Server thread/WARN] [codechickenlib]: Mod codechickenlib is missing the required element 'version' and a version.properties file could not be found. Falling back to metadata version 3.1.5.331
[17:23:48] [Server thread/DEBUG] [FML]: Examining file EnderStorage-1.12.jar for potential mods
[17:23:48] [Server thread/TRACE] [FML]: Located mcmod.info file in file EnderStorage-1.12.jar
[17:23:48] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (codechicken.enderstorage.EnderStorage) - loading
[17:23:48] [Server thread/TRACE] [enderstorage]: Parsed dependency info : Requirements: [codechickenlib@[3.1.1,)] After:[codechickenlib@[3.1.1,)] Before:[]
[17:23:48] [Server thread/DEBUG] [enderstorage]: Attempting to load the file version.properties from EnderStorage-1.12.jar to locate a version number for enderstorage
[17:23:48] [Server thread/WARN] [enderstorage]: Mod enderstorage is missing the required element 'version' and no fallback can be found. Substituting '1.0'.
[17:23:48] [Server thread/DEBUG] [FML]: Examining file Tree-Chopper-Mod-1.12.2.jar for potential mods
[17:23:48] [Server thread/TRACE] [FML]: Located mcmod.info file in file Tree-Chopper-Mod-1.12.2.jar
[17:23:48] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (treechopper.core.TreeChopper) - loading
[17:23:48] [Server thread/TRACE] [treechopper]: Parsed dependency info : Requirements: [forge@[14.23.0.2486,)] After:[forge@[14.23.0.2486,)] Before:[]
[17:23:49] [Server thread/INFO] [FML]: Forge Mod Loader has identified 15 mods to load
[17:23:49] [Server thread/DEBUG] [FML]: Found API buildcraft.api.core (owned by buildcraftlib providing BuildCraftAPI|core) embedded in buildcraftbuilders
[17:23:49] [Server thread/DEBUG] [FML]: Found API buildcraft.api.core (owned by buildcraftlib providing BuildCraftAPI|core) embedded in buildcraftcore
[17:23:49] [Server thread/DEBUG] [FML]: Found API buildcraft.api.core (owned by buildcraftlib providing BuildCraftAPI|core) embedded in buildcraftenergy
[17:23:49] [Server thread/DEBUG] [FML]: Found API buildcraft.api.core (owned by buildcraftlib providing BuildCraftAPI|core) embedded in buildcraftfactory
[17:23:49] [Server thread/DEBUG] [FML]: Found API buildcraft.api.core (owned by buildcraftlib providing BuildCraftAPI|core) embedded in buildcraftlib
[17:23:49] [Server thread/DEBUG] [FML]: Found API buildcraft.api.core (owned by buildcraftlib providing BuildCraftAPI|core) embedded in buildcraftrobotics
[17:23:49] [Server thread/DEBUG] [FML]: Found API buildcraft.api.core (owned by buildcraftlib providing BuildCraftAPI|core) embedded in buildcraftsilicon
[17:23:49] [Server thread/DEBUG] [FML]: Found API buildcraft.api.core (owned by buildcraftlib providing BuildCraftAPI|core) embedded in buildcrafttransport
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 80 minecraft:sandstone_stairs net.minecraft.item.crafting.ShapedRecipes@39a3984c
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 81 minecraft:sandstone_slab net.minecraft.item.crafting.ShapedRecipes@686b1e2d
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 82 minecraft:sandstone net.minecraft.item.crafting.ShapedRecipes@652b3733
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 83 minecraft:repeater net.minecraft.item.crafting.ShapedRecipes@16df9bde
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 84 minecraft:redstone_torch net.minecraft.item.crafting.ShapedRecipes@40a8a26f
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 85 minecraft:redstone_lamp net.minecraft.item.crafting.ShapedRecipes@2c0dca15
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 86 minecraft:redstone_block net.minecraft.item.crafting.ShapedRecipes@61ad30f6
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 87 minecraft:redstone net.minecraft.item.crafting.ShapedRecipes@5aa7cfdf
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 88 minecraft:red_wool net.minecraft.item.crafting.ShapelessRecipes@377e573a
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 89 minecraft:red_stained_hardened_clay net.minecraft.item.crafting.ShapedRecipes@123ca460
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 90 minecraft:red_stained_glass_pane net.minecraft.item.crafting.ShapedRecipes@31e7afde
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 91 minecraft:red_stained_glass net.minecraft.item.crafting.ShapedRecipes@7da77305
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 92 minecraft:red_sandstone_stairs net.minecraft.item.crafting.ShapedRecipes@581918f6
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 93 minecraft:red_sandstone_slab net.minecraft.item.crafting.ShapedRecipes@c67395
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 94 minecraft:red_sandstone net.minecraft.item.crafting.ShapedRecipes@43ab9ae9
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 95 minecraft:red_nether_brick net.minecraft.item.crafting.ShapedRecipes@79ba0285
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 96 minecraft:red_dye_from_tulip net.minecraft.item.crafting.ShapelessRecipes@46a388cc
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 97 minecraft:red_dye_from_rose_bush net.minecraft.item.crafting.ShapelessRecipes@3386ed8
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 98 minecraft:red_dye_from_poppy net.minecraft.item.crafting.ShapelessRecipes@4571cebe
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 99 minecraft:red_dye_from_beetroot net.minecraft.item.crafting.ShapelessRecipes@26f5e45d
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 100 minecraft:red_concrete_powder net.minecraft.item.crafting.ShapelessRecipes@324e8baa
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 101 minecraft:red_carpet net.minecraft.item.crafting.ShapedRecipes@12670e55
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 102 minecraft:red_bed_from_white_bed net.minecraft.item.crafting.ShapelessRecipes@1ad1be5d
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 103 minecraft:red_bed net.minecraft.item.crafting.ShapedRecipes@b77b0a0
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 104 minecraft:red_banner net.minecraft.item.crafting.ShapedRecipes@5d96d434
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 105 minecraft:rail net.minecraft.item.crafting.ShapedRecipes@3e2c4d4b
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 106 minecraft:rabbit_stew_from_red_mushroom net.minecraft.item.crafting.ShapedRecipes@6dc2279c
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 107 minecraft:rabbit_stew_from_brown_mushroom net.minecraft.item.crafting.ShapedRecipes@77d0dbba
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 108 minecraft:quartz_stairs net.minecraft.item.crafting.ShapedRecipes@72001c71
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 109 minecraft:quartz_slab net.minecraft.item.crafting.ShapedRecipes@f810c18
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 110 minecraft:quartz_block net.minecraft.item.crafting.ShapedRecipes@6b2e9db2
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 111 minecraft:purpur_stairs net.minecraft.item.crafting.ShapedRecipes@2c668c2a
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 112 minecraft:purpur_slab net.minecraft.item.crafting.ShapedRecipes@28bd5015
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 113 minecraft:purpur_pillar net.minecraft.item.crafting.ShapedRecipes@6b091a92
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 114 minecraft:purpur_block net.minecraft.item.crafting.ShapedRecipes@21a5b599
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 115 minecraft:purple_wool net.minecraft.item.crafting.ShapelessRecipes@43b6cb1c
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 116 minecraft:purple_stained_hardened_clay net.minecraft.item.crafting.ShapedRecipes@7e38e254
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 117 minecraft:purple_stained_glass_pane net.minecraft.item.crafting.ShapedRecipes@69a90b81
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 118 minecraft:purple_stained_glass net.minecraft.item.crafting.ShapedRecipes@273293c8
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 119 minecraft:purple_shulker_box net.minecraft.item.crafting.ShapedRecipes@3b7b0b57
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 120 minecraft:purple_dye net.minecraft.item.crafting.ShapelessRecipes@64c95480
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 121 minecraft:purple_concrete_powder net.minecraft.item.crafting.ShapelessRecipes@2335aef2
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 122 minecraft:purple_carpet net.minecraft.item.crafting.ShapedRecipes@39a8e2fa
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 123 minecraft:purple_bed_from_white_bed net.minecraft.item.crafting.ShapelessRecipes@83ebdc5
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 124 minecraft:purple_bed net.minecraft.item.crafting.ShapedRecipes@2c08c787
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 125 minecraft:purple_banner net.minecraft.item.crafting.ShapedRecipes@51f34185
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 126 minecraft:pumpkin_seeds net.minecraft.item.crafting.ShapedRecipes@4c50cd7d
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 127 minecraft:pumpkin_pie net.minecraft.item.crafting.ShapelessRecipes@5a1a20ae
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 128 minecraft:prismarine_bricks net.minecraft.item.crafting.ShapedRecipes@2ffa91dc
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 129 minecraft:prismarine net.minecraft.item.crafting.ShapedRecipes@6de610c6
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 130 minecraft:polished_granite net.minecraft.item.crafting.ShapedRecipes@60ae7cf2
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 131 minecraft:polished_diorite net.minecraft.item.crafting.ShapedRecipes@3cf8a235
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 132 minecraft:polished_andesite net.minecraft.item.crafting.ShapedRecipes@6591f8ea
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 133 minecraft:piston net.minecraft.item.crafting.ShapedRecipes@3caf5c96
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 134 minecraft:pink_wool net.minecraft.item.crafting.ShapelessRecipes@7aa3857b
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 135 minecraft:pink_stained_hardened_clay net.minecraft.item.crafting.ShapedRecipes@3b33fff9
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 136 minecraft:pink_stained_glass_pane net.minecraft.item.crafting.ShapedRecipes@3b9c9b8b
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 137 minecraft:pink_stained_glass net.minecraft.item.crafting.ShapedRecipes@5af38a4a
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 138 minecraft:pink_dye_from_red_bonemeal net.minecraft.item.crafting.ShapelessRecipes@315cf170
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 139 minecraft:pink_dye_from_pink_tulip net.minecraft.item.crafting.ShapelessRecipes@53e28097
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 140 minecraft:pink_dye_from_peony net.minecraft.item.crafting.ShapelessRecipes@2e1ba142
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 141 minecraft:pink_concrete_powder net.minecraft.item.crafting.ShapelessRecipes@4a520f05
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 142 minecraft:pink_carpet net.minecraft.item.crafting.ShapedRecipes@359865a2
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 143 minecraft:pink_bed_from_white_bed net.minecraft.item.crafting.ShapelessRecipes@7f53fc38
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 144 minecraft:pink_bed net.minecraft.item.crafting.ShapedRecipes@54e0f76f
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 145 minecraft:pink_banner net.minecraft.item.crafting.ShapedRecipes@627acb38
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 146 minecraft:pillar_quartz_block net.minecraft.item.crafting.ShapedRecipes@22cd8ec2
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 147 minecraft:paper net.minecraft.item.crafting.ShapedRecipes@38667005
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 148 minecraft:painting net.minecraft.item.crafting.ShapedRecipes@3a8fb023
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 149 minecraft:orange_wool net.minecraft.item.crafting.ShapelessRecipes@18faaff6
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 150 minecraft:orange_stained_hardened_clay net.minecraft.item.crafting.ShapedRecipes@340c57e0
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 151 minecraft:orange_stained_glass_pane net.minecraft.item.crafting.ShapedRecipes@4ca970d5
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 152 minecraft:orange_stained_glass net.minecraft.item.crafting.ShapedRecipes@5b1ff8cd
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 153 minecraft:orange_dye_from_red_yellow net.minecraft.item.crafting.ShapelessRecipes@10a0d93a
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 154 minecraft:orange_dye_from_orange_tulip net.minecraft.item.crafting.ShapelessRecipes@47162173
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 155 minecraft:orange_concrete_powder net.minecraft.item.crafting.ShapelessRecipes@717a8a76
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 156 minecraft:orange_carpet net.minecraft.item.crafting.ShapedRecipes@c754401
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 157 minecraft:orange_bed_from_white_bed net.minecraft.item.crafting.ShapelessRecipes@3fef1e6b
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 158 minecraft:orange_bed net.minecraft.item.crafting.ShapedRecipes@e886caf
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 159 minecraft:orange_banner net.minecraft.item.crafting.ShapedRecipes@7c8f047a
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 160 minecraft:observer net.minecraft.item.crafting.ShapedRecipes@121cf6f4
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 161 minecraft:oak_wooden_slab net.minecraft.item.crafting.ShapedRecipes@1f60824e
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 162 minecraft:oak_stairs net.minecraft.item.crafting.ShapedRecipes@2b99c937
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 163 minecraft:oak_planks net.minecraft.item.crafting.ShapedRecipes@4aeaff64
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 164 minecraft:noteblock net.minecraft.item.crafting.ShapedRecipes@27dfd12b
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 165 minecraft:nether_wart_block net.minecraft.item.crafting.ShapedRecipes@61c4cebd
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 166 minecraft:nether_brick_stairs net.minecraft.item.crafting.ShapedRecipes@56872fcb
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 167 minecraft:nether_brick_slab net.minecraft.item.crafting.ShapedRecipes@2e93108a
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 168 minecraft:nether_brick_fence net.minecraft.item.crafting.ShapedRecipes@698ac187
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 169 minecraft:nether_brick net.minecraft.item.crafting.ShapedRecipes@5909ae90
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 170 minecraft:mushroom_stew net.minecraft.item.crafting.ShapelessRecipes@7b1c501d
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 171 minecraft:mossy_stonebrick net.minecraft.item.crafting.ShapelessRecipes@5a7a6d34
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 172 minecraft:mossy_cobblestone_wall net.minecraft.item.crafting.ShapedRecipes@f49e81a
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 173 minecraft:mossy_cobblestone net.minecraft.item.crafting.ShapelessRecipes@391d28ea
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 174 minecraft:minecart net.minecraft.item.crafting.ShapedRecipes@7ac685ef
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 175 minecraft:melon_seeds net.minecraft.item.crafting.ShapedRecipes@4b7ab7ab
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 176 minecraft:melon_block net.minecraft.item.crafting.ShapedRecipes@4f581211
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 177 minecraft:map net.minecraft.item.crafting.ShapedRecipes@4a105556
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 178 minecraft:magma_cream net.minecraft.item.crafting.ShapelessRecipes@6a278584
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 179 minecraft:magma net.minecraft.item.crafting.ShapedRecipes@24fef542
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 180 minecraft:magenta_wool net.minecraft.item.crafting.ShapelessRecipes@1c8f71a7
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 181 minecraft:magenta_stained_hardened_clay net.minecraft.item.crafting.ShapedRecipes@195498aa
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 182 minecraft:magenta_stained_glass_pane net.minecraft.item.crafting.ShapedRecipes@3ba46845
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 183 minecraft:magenta_stained_glass net.minecraft.item.crafting.ShapedRecipes@523abba9
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 184 minecraft:magenta_dye_from_purple_and_pink net.minecraft.item.crafting.ShapelessRecipes@22ae32ba
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 185 minecraft:magenta_dye_from_lilac net.minecraft.item.crafting.ShapelessRecipes@5fa5c8cf
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 186 minecraft:magenta_dye_from_lapis_red_pink net.minecraft.item.crafting.ShapelessRecipes@603f4e3e
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 187 minecraft:magenta_dye_from_lapis_ink_bonemeal net.minecraft.item.crafting.ShapelessRecipes@d4ecdb0
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 188 minecraft:magenta_dye_from_allium net.minecraft.item.crafting.ShapelessRecipes@669c2b07
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 189 minecraft:magenta_concrete_powder net.minecraft.item.crafting.ShapelessRecipes@30c8c6ab
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 190 minecraft:magenta_carpet net.minecraft.item.crafting.ShapedRecipes@2dd8a273
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 191 minecraft:magenta_bed_from_white_bed net.minecraft.item.crafting.ShapelessRecipes@19ec5357
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 192 minecraft:magenta_bed net.minecraft.item.crafting.ShapedRecipes@60844992
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 193 minecraft:magenta_banner net.minecraft.item.crafting.ShapedRecipes@77856cc5
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 194 minecraft:lit_pumpkin net.minecraft.item.crafting.ShapedRecipes@106459d9
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 195 minecraft:lime_wool net.minecraft.item.crafting.ShapelessRecipes@2bcb1414
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 196 minecraft:lime_stained_hardened_clay net.minecraft.item.crafting.ShapedRecipes@70ee9d31
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 197 minecraft:lime_stained_glass_pane net.minecraft.item.crafting.ShapedRecipes@2b2b7e3c
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 198 minecraft:lime_stained_glass net.minecraft.item.crafting.ShapedRecipes@5cf2f5d6
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 199 minecraft:lime_dye net.minecraft.item.crafting.ShapelessRecipes@11f3400c
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 200 minecraft:lime_concrete_powder net.minecraft.item.crafting.ShapelessRecipes@7b332b23
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 201 minecraft:lime_carpet net.minecraft.item.crafting.ShapedRecipes@3fd5d679
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 202 minecraft:lime_bed_from_white_bed net.minecraft.item.crafting.ShapelessRecipes@1dbeedff
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 203 minecraft:lime_bed net.minecraft.item.crafting.ShapedRecipes@7c31e410
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 204 minecraft:lime_banner net.minecraft.item.crafting.ShapedRecipes@79b8ecb
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 205 minecraft:light_weighted_pressure_plate net.minecraft.item.crafting.ShapedRecipes@c0013b8
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 206 minecraft:light_gray_wool net.minecraft.item.crafting.ShapelessRecipes@173a5fad
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 207 minecraft:light_gray_stained_hardened_clay net.minecraft.item.crafting.ShapedRecipes@60194904
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 208 minecraft:light_gray_stained_glass_pane net.minecraft.item.crafting.ShapedRecipes@35b3c1f6
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 209 minecraft:light_gray_stained_glass net.minecraft.item.crafting.ShapedRecipes@7c0e4e4e
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 210 minecraft:light_gray_dye_from_white_tulip net.minecraft.item.crafting.ShapelessRecipes@3bcc8f13
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 211 minecraft:light_gray_dye_from_oxeye_daisy net.minecraft.item.crafting.ShapelessRecipes@6f112f70
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 212 minecraft:light_gray_dye_from_ink_bonemeal net.minecraft.item.crafting.ShapelessRecipes@4c8d45cf
